img;id;x;y;area;area_ch;perimeter;radius_mean;radius_min;radius_max;radius_sd;diam_mean;diam_min;diam_max;major_axis;minor_axis;caliper;length;width;radius_ratio;theta;eccentricity;form_factor;narrow_factor;asp_ratio;rectangularity;pd_ratio;plw_ratio;solidity;convexity;elongation;circularity;circularity_haralick;circularity_norm;coverage;asm;con;cor;var;idm;sav;sva;sen;ent;dva;den;f12;f13;DGCI;A2;A3;A4;A5;A6;A7;A8;B2;B3;B4;B5;B6;B7;B8;C2;C3;C4;C5;C6;C7;C8;D1;D2;D3;D4;D5;D6;D7;D8
E26_3225;1;747.9397493;548.7252777;502467;510831;3703.06551;479.5621729;186.2810823;830.5112001;190.2522585;959.1243458;372.5621646;1661.0224;490.0672314;161.2396263;1618.415274;1632.695473;429.5610737;4.458376502;-0.53861262;0.944324584;0.460462872;0.991253606;3.800845963;1.395797974;2.288081167;1.795637655;0.983626679;0.923320334;0.736900677;27.29073585;2.520664809;0.459043362;0.261701563;0.008757736;4.376184718;0.906493877;24.400525;0.47430469;22.53521302;528.1947185;1.583630661;2.200804408;4.376184718;0.694463663;0.297349858;0.732537082;0.380152158;-5.92E-05;-0.100385246;-0.002652635;-0.035372449;-0.001945981;-0.017652827;-0.00033402;-0.004367885;0.002536894;-0.003179278;0.001673624;-0.001436667;-0.00037589;-0.000651331;0.023655715;-0.006397615;-0.001782835;0.003406504;-0.000300268;0.002307706;-0.001244182;0.3353726;-0.018589545;0.027635689;-0.006386706;0.000296499;0.002829234;0.00344888;-0.000387903
E26_3226;1;741.4933813;573.8548675;508343;528622.5;3807.327486;488.7524062;228.0256459;856.5539547;190.6888548;977.5048124;456.0512918;1713.107909;498.4790638;163.5488264;1666.794828;1678.496223;465.7028883;3.756393065;-0.551419789;0.944644497;0.440682945;0.993028644;3.604221201;1.537702967;2.284220842;1.775640828;0.961637085;0.910911832;0.722547551;28.51567266;2.563088476;0.439318443;0.264761979;0.016000048;2.718339975;0.914779462;16.94885471;0.577271715;19.80826334;396.1980937;1.501952546;1.99386177;2.718339975;0.601150423;0.352219621;0.757555703;0.433804361;0.001079888;-0.1006044;-0.004586094;-0.038054441;-0.004616035;-0.019698974;-0.002499234;0.005153388;0.005447413;0.004121285;0.001719829;0.000616924;0.000921463;-0.00062568;0.003640183;0.003342006;0.007816049;-0.000744174;0.006607844;-0.00186338;0.000978009;0.330625761;-0.038627418;0.000407729;-0.014692072;-1.83E-05;-0.001867307;0.003378624;0.001221636
E26_3227;1;740.9778424;551.4604077;656109;667874.5;4054.001584;531.4444636;264.1948435;872.2240489;192.2922782;1062.888927;528.389687;1744.448098;530.2321827;195.5825164;1728.894444;1731.2137;552.2134351;3.301442365;-0.560204421;0.929484162;0.501669885;0.99866033;3.135044514;1.457074151;2.344851993;1.775402211;0.982383666;0.881640551;0.681025263;25.04908307;2.763732732;0.500366218;0.341723438;0.013953473;2.90585399;0.916788395;18.46062932;0.55690297;19.08498365;375.5591654;1.517328652;2.030420621;2.90585399;0.614986463;0.343256099;0.754468849;0.405535064;-0.001264946;-0.095485222;-0.002633916;-0.032261183;-0.001172969;-0.015861771;-0.001133759;-0.00046185;0.000474831;0.00084903;-0.002418472;0.002195908;-0.001602719;0.002267272;-0.01501354;0.008467426;-0.010870596;0.00225296;-0.005826569;-0.002153099;-0.003983597;0.377488013;-0.0231049;0.015102159;-0.002285118;0.005741402;-0.005205132;0.00289597;-0.002189956
E26_3228;1;684.4958847;565.6226103;536551;569734.5;3871.758944;506.2305149;248.6918394;857.8508813;188.5017839;1012.46103;497.3836788;1715.701763;512.2486127;171.4427149;1656.06582;1702.024206;508.1714841;3.449453281;-0.615890115;0.942329518;0.449784259;0.972997807;3.349310733;1.611999916;2.337925762;1.751772009;0.941756204;0.928886537;0.701431106;27.93866253;2.685547608;0.448430843;0.279453646;0.011433127;3.539209934;0.937715172;29.41149296;0.525011722;19.2264433;421.1184633;1.590919454;2.139000668;3.539209934;0.65685335;0.357793298;0.778743682;0.377326384;0.008672586;-0.097340796;-0.005784829;-0.039072655;-0.005475872;-0.01809483;-0.001230192;-0.003124347;0.003180911;-0.002359335;0.000920815;0.000606378;0.002604854;0.000852768;-0.006824572;-0.010679735;-0.008131326;-0.009382167;-0.005071503;-0.006961618;-0.003952549;0.343140678;-0.049503953;-0.013412542;-0.027157993;0.000452063;0.001037298;0.001899611;0.000564609
E26_3229;1;746.5562039;618.159315;612789;625604.5;4064.6189;530.1886651;243.7214654;910.3105557;201.3449171;1060.37733;487.4429309;1820.621111;537.2895506;181.5148701;1779.417039;1786.723105;510.4372475;3.735044651;-0.611875642;0.941205582;0.466102208;0.995910913;3.500377596;1.488293726;2.284241867;1.769410174;0.979515013;0.912762629;0.714316535;26.96054727;2.633235906;0.464825881;0.319160938;0.031959123;1.583475718;0.905740628;9.399566475;0.656817176;22.63185336;484.9520865;1.349529791;1.727261961;1.583475718;0.512799466;0.371532513;0.738738784;0.476427221;0.003079272;-0.097145807;-0.002870169;-0.033782029;-0.001806679;-0.017267823;-0.001811647;-0.002388458;0.003712923;-0.000919817;0.000896187;-0.001048217;0.000469849;-0.001220849;0.014251212;-0.003928501;0.002908789;0.001780769;0.003265854;0.00169349;0.004070053;0.34565532;-0.029481824;0.013692905;-0.016772057;0.003246355;-0.00281688;-0.004342791;-0.004663008
E27_3230;1;756.5758489;614.6948757;407269;408534.5;3484.837154;455.7695423;153.7086151;795.2635908;198.8712168;911.5390845;307.4172302;1590.527182;479.3598758;132.1953324;1575.516741;1576.843653;341.5436103;5.173838761;0.630925947;0.961222299;0.42143077;0.999158501;4.616814971;1.322371392;2.211869328;1.816545189;0.996902342;0.920719863;0.78340046;29.818351;2.291782338;0.419982606;0.212119271;0.046746481;0.882247721;0.961395386;12.4267135;0.745143993;16.06305121;262.7947359;1.299239722;1.536569149;0.882247721;0.410053488;0.500297488;0.800818283;0.619827251;-0.001016405;0.102174536;-0.002824925;0.032681733;-0.000616867;0.016279742;0.000295618;-0.004445967;0.007675367;-0.005679556;0.003598107;-0.005199259;0.001714569;-0.004180521;0.026828694;0.002347846;0.006934638;-0.003600905;0.004666996;-0.001690704;0.002079656;-0.283106603;-0.003995844;-0.036356303;-0.001156531;-0.009233161;0.000322461;-0.004100119;-0.00056034
E27_3231;1;714.2207306;651.4726714;411340;426751;3629.883835;466.2559432;154.7353585;814.971118;200.1513541;932.5118863;309.470717;1629.942236;488.9238796;135.6285124;1583.947284;1617.041523;360.1536358;5.26687065;0.593678996;0.960753909;0.392306365;0.979534083;4.489865886;1.415819963;2.291669597;1.835875341;0.963887607;0.905376923;0.777276198;32.0320335;2.329516806;0.390891987;0.214239583;0.034209305;0.964552879;0.964379823;14.53941742;0.731660397;12.66646343;180.5149241;1.3827669;1.638971702;0.964552879;0.426006558;0.514714791;0.82399485;0.589725424;-0.002732138;0.098622321;-0.00278559;0.031924081;-0.001084229;0.014859305;-7.38E-06;-0.00365645;0.006155435;-0.008368475;0.000508405;-0.008238914;-7.88E-06;-0.006403913;0.054479354;0.006291422;0.023259447;0.006472879;0.009484688;0.00437905;0.006393368;-0.278704393;0.018330686;-0.01940114;0.007660523;-0.007089952;0.001505061;-0.002960781;0.000736973
E27_3232;1;784.2495882;625.3607039;492443;494427;3453.259377;456.5930089;202.6878823;762.88746;171.0319676;913.1860179;405.3757645;1525.77492;457.603317;168.2801316;1510.010596;1519.620964;456.3951515;3.763853327;0.52419714;0.929927709;0.518928392;0.993675812;3.329616801;1.408381559;2.286910692;1.747586646;0.995987274;0.937323385;0.699665139;24.21600129;2.66963548;0.51740304;0.256480729;0.024205823;1.499860797;0.967450009;24.03934255;0.652501942;16.81870985;326.2050804;1.47115073;1.830688194;1.499860797;0.500716896;0.460290158;0.815765597;0.576502462;0.001887497;0.098797304;-0.000572;0.031183511;0.000102165;0.015931714;0.000117684;-0.000113827;0.002090872;-0.001506796;-0.001845591;-0.00098777;-0.002326343;-0.000854797;0.020984828;0.010458839;-0.004142416;-0.002376716;1.88E-05;-0.003051946;-0.000297871;-0.374494865;0.004015854;-0.032258993;-0.005914821;-0.001088921;-0.000892474;0.000393154;-0.00043349
E27_3233;1;750.5461894;622.0390799;623212;625230;3871.138669;519.5012835;249.8618005;867.3356002;192.1999757;1039.002567;499.7236011;1734.6712;521.0113191;188.0373544;1704.697627;1706.302907;512.4191587;3.471261307;0.573582136;0.932601274;0.522598566;0.999059206;3.32989678;1.402961272;2.270865289;1.744760522;0.996772388;0.927980174;0.699690391;24.04593396;2.702920652;0.521259391;0.324589583;0.017124717;1.555307802;0.967064589;24.61148308;0.644169792;16.78873689;325.2515769;1.545346442;1.917146198;1.555307802;0.509900635;0.471885189;0.833102265;0.532656926;-0.003120957;0.098063683;-0.001346015;0.030868361;-0.000417112;0.014414633;0.000207916;-0.002994556;0.009966779;-0.005567137;0.00334243;-0.006431923;0.001534284;-0.005921251;0.017196878;-0.003439658;0.016904474;0.000147314;0.008763078;0.001487997;0.002539088;-0.371905413;0.00132801;-0.02476649;-7.60E-05;-0.008876994;-0.000585548;-0.004740021;-0.000861915
E27_3234;1;816.5655522;577.8458822;476623;478173.5;3600.234124;481.4310286;173.097792;810.8413573;197.7499861;962.8620571;346.195584;1621.682715;498.3341424;150.1015224;1608.530074;1614.851855;399.388023;4.684296362;0.64512355;0.953558911;0.462086597;0.996085226;4.043315678;1.353171143;2.238213746;1.787390948;0.996757453;0.943151589;0.752678228;27.194839;2.434543931;0.460682275;0.248241146;0.030216472;1.399826855;0.975529003;29.60175381;0.682655231;17.87562201;381.4813677;1.490440311;1.812888637;1.399826855;0.479440932;0.496527903;0.835561651;0.505392071;-0.000302602;0.098002149;0.002415017;0.032099839;0.000116934;0.015186812;-0.000523598;0.008785615;0.009924368;0.005428853;0.005392726;0.004063554;0.004033596;0.003079733;-0.031998327;-0.015279011;-0.000598917;-0.005960202;-0.000877673;0.000123311;-0.000493794;-0.310921596;0.012160479;-0.037027994;-0.004370817;-0.014425607;-0.002838392;-0.005377342;-0.003066124
E27_3235;1;741.2212845;655.038198;472137;493160.5;3755.807717;489.4102802;144.7096752;847.7033077;205.2390212;978.8205604;289.4193505;1695.406615;508.891889;150.5349504;1656.681321;1655.944134;397.1099982;5.857958747;0.601888305;0.955247016;0.420601871;1.000445176;4.169988522;1.392799065;2.267067099;1.829375883;0.957369862;0.634912436;0.760191186;29.87711534;2.384586894;0.419236648;0.245904688;0.045709041;1.323323307;0.965079051;19.94741329;0.689748369;13.4305352;219.3691172;1.392977833;1.714802901;1.323323307;0.487090093;0.491018095;0.820056488;0.570100257;0.005697724;0.093704576;-0.000114166;0.030056964;0.000621834;0.014648759;0.001252418;-0.00934579;0.003890266;-0.009256753;-0.000149555;-0.008039334;0.001219452;-0.006377233;0.078754033;-0.017815193;0.018915383;-0.005431383;0.002895256;0.001116953;6.19E-05;-0.292585407;-0.005692722;-0.037452802;0.006803981;-0.016755642;0.00373466;-0.003585276;0.000859582
E27_3236;1;782.1648664;585.4237921;678705;680049.5;3983.513344;543.0345411;252.1511771;886.4828876;195.9064793;1086.069082;504.3023541;1772.965775;542.5757302;197.1435939;1750.008571;1751.66456;530.3774856;3.515680148;0.663586397;0.931653646;0.537475113;0.99905462;3.302675184;1.368847209;2.276282191;1.745591565;0.998022938;0.940273043;0.697215153;23.3803767;2.771906999;0.536191027;0.353492188;0.022724513;1.322125743;0.949856813;14.18350338;0.657540614;19.4582602;375.885531;1.445108248;1.791546801;1.322125743;0.480785849;0.444900554;0.800867403;0.596197783;-9.47E-05;0.093119598;-0.002487634;0.031728862;-0.00192233;0.014897795;-0.001216687;0.005014394;0.00861314;0.003739824;0.005236674;0.000455345;0.004222256;0.001192592;-0.01350931;-0.015396052;0.005426845;-0.008157434;0.000493965;-0.003184285;0.000370244;-0.378829341;-0.014997267;-0.029756471;-0.002986113;-0.00852203;-0.000972287;-0.004508764;-0.001636843
E27_3237;1;715.5545355;590.1222647;441881;445570;3626.268612;471.8199013;150.2819799;822.171175;203.3179336;943.6398026;300.5639598;1644.34235;494.164539;140.4977598;1624.908613;1631.329102;366.3725562;5.470856689;0.599997867;0.958731301;0.422274883;0.996064259;4.452650927;1.352568255;2.231675421;1.815220304;0.991720717;0.865051549;0.775414688;29.7587451;2.320601499;0.420861984;0.230146354;0.020413987;1.514410342;0.960322514;20.08400073;0.648932242;16.33121543;294.7870826;1.49998183;1.860659273;1.514410342;0.501282328;0.458901191;0.818500037;0.543511022;0.00330969;0.100769735;-0.001752721;0.032528643;-0.000777939;0.016404029;-8.21E-05;-0.00159307;0.005682866;-0.004759782;0.002094482;-0.004518937;0.000530956;-0.002980586;0.04461262;0.001837635;0.006375049;0.00030831;0.000986058;0.002023674;0.001053883;-0.289656755;0.007271766;-0.036516748;-0.002319556;-0.005959545;-0.004210339;0.000642005;-0.002521959
E27_3238;1;819.828381;587.8808378;536454;544199;3707.616808;493.2343577;201.6059195;826.4203353;185.1769993;986.4687153;403.2118391;1652.840671;497.8744007;172.2804496;1642.554413;1640.683996;471.1101875;4.099186855;0.570384454;0.938222729;0.490402491;1.001140023;3.482590782;1.440837323;2.257226171;1.755671474;0.985768074;0.931439385;0.712857449;25.62460602;2.663583271;0.488999719;0.279403125;0.019190015;1.630687098;0.945256419;15.89386576;0.624691277;18.77502912;357.3607667;1.471388151;1.865249437;1.630687098;0.514944786;0.417235801;0.791435188;0.50265123;0.001933143;0.094736563;0.001300853;0.032209022;-0.001908766;0.016108004;-0.003169987;0.009176879;0.006702472;0.009469793;0.001996487;0.008477889;0.001835599;0.005962707;-0.048149217;-0.021605998;-0.009210108;-0.002371474;-8.61E-06;-0.000488565;-0.000426044;-0.353412197;0.003596353;-0.023319638;-0.012508197;-0.003316161;-0.006124455;-0.000639566;-0.004279389
E27_3239;1;732.4385953;672.9851684;508255;521171.5;3920.77828;504.1133233;146.0400816;876.7747313;219.9734001;1008.226647;292.0801632;1753.549463;528.4347065;152.5132353;1740.840314;1743.815219;398.7290673;6.003658185;0.580831073;0.957445777;0.415476971;0.998294026;4.373433897;1.3680334;2.252233159;1.829963705;0.975216412;0.658600057;0.771346721;30.24564897;2.291701283;0.41415882;0.264716146;0.029343379;1.162628531;0.9544829;13.77133779;0.688401666;16.53730804;279.4014836;1.388751639;1.694584197;1.162628531;0.460534727;0.462876468;0.799796824;0.639026216;-0.000116066;0.099181617;-0.004310898;0.0315628;-0.002361585;0.014950663;-0.000982557;-0.005180685;0.00117462;-0.008892438;-0.000784959;-0.008510339;-0.001569924;-0.006278308;0.063096267;0.01063393;0.014306201;0.005193315;0.003416863;-0.000207377;0.002121465;-0.288042326;0.003314999;-0.045453107;-0.002441252;-0.007341039;-0.004371066;-0.002747567;-0.003227846
E27_3240;1;753.2221709;621.2887686;540590;541424;3576.102089;486.4641629;243.8325234;792.7606254;173.2253164;972.9283258;487.6650467;1585.521251;485.6229027;175.5407576;1576.407308;1578.64455;498.2760577;3.251250549;0.668340423;0.932381627;0.531199986;0.998582808;3.168212731;1.455078309;2.268514027;1.721828979;0.998459618;0.870691693;0.684364629;23.65657181;2.808274062;0.529757976;0.281557292;0.01589017;1.408799177;0.970798218;25.12180168;0.650437214;19.06218909;401.4189765;1.559601597;1.917741219;1.408799177;0.489567661;0.485167004;0.841056124;0.5573221;-0.000354522;0.094474928;-0.00124751;0.033520198;0.000246965;0.01611704;0.000467249;0.004071602;0.009005853;0.000667016;0.001066275;-0.001480069;0.001296225;-0.000314457;-0.001548386;-0.002786162;0.007798176;0.000353466;0.002301658;0.000210501;0.000422557;-0.379802743;-0.001941532;-0.016382087;0.001356529;-0.010812713;0.000423764;-0.002027395;-0.0012304
E27_3241;1;816.8847;629.0358117;465662;466804.5;3727.229073;489.9056961;181.8284046;853.7652988;209.9050857;979.8113922;363.6568091;1707.530598;513.8281693;141.5401973;1693.863336;1694.534799;380.7366078;4.695445142;0.635672905;0.961311926;0.421219524;0.999603748;4.450674729;1.385492978;2.200430811;1.796020059;0.997552509;0.940299521;0.775314967;29.8333052;2.333939144;0.419864944;0.242532292;0.03359793;1.092589811;0.966864591;17.48674089;0.708591622;16.55029729;293.6318442;1.424905713;1.709526773;1.092589811;0.444743077;0.500519246;0.82501262;0.587921603;0.001137124;0.101749537;0.000413347;0.033397743;0.000664459;0.016527597;0.000107541;0.00299624;0.010406038;7.61E-05;0.003902043;-0.000553055;0.001912467;-1.44E-05;0.007534866;-0.0001049;0.00282492;-0.000797889;0.002414888;-0.000143885;-0.00031474;-0.285631994;0.014470327;-0.025960819;0.002856575;-0.008826888;-0.000409671;-0.002702936;0.000746284
E27_3242;1;809.115668;591.3865567;527756;529332.5;3693.925466;493.2636583;209.5527622;831.1866401;190.2381632;986.5273166;419.1055245;1662.37328;502.0724801;165.5621951;1639.223292;1645.000806;449.3849706;3.966479045;0.627561454;0.944065651;0.486034152;0.996487835;3.660560352;1.400720482;2.253460822;1.763727345;0.997021721;0.940372464;0.726817781;25.85491278;2.592874374;0.484642144;0.274872917;0.028677168;1.373683973;0.970824474;24.54171738;0.665943968;15.96074323;303.7851463;1.435180907;1.77045451;1.373683973;0.485899379;0.463801426;0.810492006;0.576561039;0.005804547;0.096577608;0.003191454;0.032904726;-5.69E-05;0.017162604;-0.000244031;0.008493157;0.008261491;0.006366448;0.001754816;0.004978569;-0.000208039;0.003348352;-0.018285165;0.000960415;-0.003925475;0.002770435;-0.002533611;0.002297282;-0.001589008;-0.343133192;0.01044054;-0.023813562;-0.005995034;-0.001921138;-0.002398094;-0.003784973;-8.87E-05
E27_3243;1;794.5658298;590.5887634;520784;521955;3781.547832;498.8034434;194.0560909;852.8240799;202.7320337;997.6068869;388.1121818;1705.64816;514.2199532;159.5920353;1695.915682;1700.092535;434.9584385;4.394729771;0.602407905;0.950619904;0.457644556;0.997543161;3.908632147;1.419916116;2.229797078;1.771174496;0.997756512;0.934660011;0.744156021;27.45880059;2.460407635;0.456293462;0.271241667;0.015518367;2.079727444;0.944845218;19.85355514;0.591736483;16.31958987;292.5807279;1.512624115;1.949461187;2.079727444;0.552645567;0.402606549;0.791104527;0.498098763;0.001724403;0.101423122;-0.000110164;0.03442149;0.000701209;0.017354535;0.000199646;-8.32E-05;0.009474001;-0.0048488;0.004708556;-0.00309644;0.0034829;-0.002016091;0.028997189;-0.005172435;0.005591792;-0.005237131;0.003280489;-0.001987142;0.001975824;-0.318917208;0.016016626;-0.02322245;-0.005050469;-0.004503451;-0.002191725;-0.003643062;-0.000258551
E27_3244;1;826.160048;625.9196593;453456;454607;3601.025971;470.4124608;192.7429671;812.8698937;191.3693772;940.8249216;385.4859341;1625.739787;486.1227679;146.9090927;1612.987601;1614.679422;412.1235725;4.217377713;0.62039128;0.953242723;0.43943284;0.998952225;3.917949688;1.467501702;2.232519314;1.776702512;0.997468143;0.930835035;0.744764461;28.59679449;2.458138642;0.438011691;0.236175;0.033129007;1.129547338;0.966895482;18.06032013;0.689446909;16.81363896;305.5841236;1.371087666;1.67188252;1.129547338;0.453166345;0.4705158;0.801615469;0.600653756;0.001468509;0.099508078;0.000590581;0.034139087;0.000546216;0.018542172;-0.000440971;0.00327175;0.006355653;-0.000486997;-0.000816455;-0.000110115;-0.001110668;-9.54E-05;0.009286794;0.01238782;0.002936984;0.00326851;0.003243648;0.000699277;0.000449594;-0.311634332;0.017350592;-0.015796475;-0.000838149;-0.001133469;-0.001057827;-0.001195527;-0.000639958
E27_3245;1;793.9033132;607.1022039;620985;621958;3987.773229;533.2101975;237.4850329;895.0282326;206.5189681;1066.420395;474.9700659;1790.056465;542.8797068;179.532014;1768.495688;1775.416753;492.5374726;3.768777432;0.623518992;0.943734838;0.490715829;0.996101724;3.604632848;1.408181003;2.254895647;1.758312926;0.998435586;0.937778322;0.722579236;25.60824388;2.581894547;0.489426582;0.323429688;0.088306021;1.593680972;0.962969181;22.51830596;0.694603625;11.15912009;181.2358875;1.322639792;1.650057199;1.593680972;0.511180457;0.480113313;0.804876051;0.52072284;0.005000711;0.097999759;0.002188311;0.033239129;-7.70E-05;0.017133046;-0.000568246;0.008131063;0.008429396;0.003828857;0.001743341;0.003087881;-0.000160571;0.002158955;-0.00374719;0.001943357;0.000721052;0.001764773;0.00087682;0.000228825;0.000434973;-0.344047972;0.018124316;-0.025247466;-0.006027531;-0.004337819;-0.002457846;-0.005602624;0.000109455
E27_3246;1;838.7244813;552.7515314;513045;514201.5;3850.199636;506.6775148;170.1052576;866.5323138;217.1299867;1013.35503;340.2105153;1733.064628;530.1427438;151.0001719;1728.195591;1730.179877;389.755393;5.094094832;0.629981855;0.958578263;0.434909432;0.998853133;4.439142878;1.31440115;2.227872618;1.816187357;0.997750882;0.947011902;0.774731288;28.89422417;2.333521604;0.433589983;0.267210938;0.019378094;1.833760706;0.940564061;16.42636261;0.620539674;17.67295575;322.3458386;1.471901805;1.869654891;1.833760706;0.528706599;0.413774096;0.789458096;0.588635097;0.000353554;0.100834269;0.003624206;0.032378374;0.001444916;0.015353997;6.20E-06;0.005079217;0.007715447;0.006367351;0.002188716;0.006072381;0.000798823;0.004602424;-0.037097648;0.00312604;-0.007433916;0.001320385;-0.002300432;-0.000457206;-0.000502864;-0.29281373;0.004115949;-0.037965371;-9.45E-06;-0.014034746;-0.00073567;-0.004822376;-0.00075967
E27_3247;1;753.6021557;644.0944295;476965;481516;3828.359016;496.9245069;148.4650794;869.6104372;209.5883272;993.8490139;296.9301588;1739.220874;518.1297487;149.6283231;1697.439248;1704.773253;386.6309662;5.857339927;0.613632325;0.957393845;0.408950797;0.995697959;4.409303449;1.381900412;2.255373216;1.830520844;0.990548601;0.762631005;0.773206809;30.72831917;2.37095507;0.407620109;0.248419271;0.054865135;0.804292642;0.945213899;8.340298234;0.751456686;13.38843468;176.5736676;1.222220507;1.442563798;0.804292642;0.395700794;0.464971743;0.763389163;0.679613095;0.004101681;0.094084086;0.000653732;0.030740904;0.002334258;0.014680445;0.002391967;-0.006368412;0.005550278;-0.011321995;0.001612727;-0.009721259;0.001383617;-0.007579049;0.0714527;-0.011138314;0.02167864;-0.000735785;0.007736725;0.000782474;0.002385922;-0.287596456;0.013411648;-0.028674071;0.004468407;-0.00797064;0.002572809;-0.004926094;0.000170602
E27_3248;1;741.15502;624.1954163;520156;521508.5;3902.106274;512.966363;179.5330672;886.9988484;217.4648452;1025.932726;359.0661345;1773.997697;535.9068172;152.3619686;1751.291238;1757.942731;398.9758316;4.940587615;0.644359021;0.958733345;0.429284581;0.99621632;4.406138396;1.348396756;2.228130987;1.809111545;0.997406562;0.946718611;0.773043897;29.27282079;2.3588473;0.427996701;0.270914583;0.023148216;1.266363533;0.971405533;23.14350677;0.674397054;19.25940063;402.8999185;1.494484217;1.819428424;1.266363533;0.473202872;0.49252422;0.83395956;0.604071803;-0.000625236;0.099562144;-0.001317894;0.033219059;0.000285689;0.015690033;0.00086283;-0.005541643;0.008952094;-0.007947697;0.003638043;-0.005917764;0.002136622;-0.0048125;0.034330754;-0.003360958;0.011125317;-0.001180468;0.004554191;-0.002602989;0.003046279;-0.291550595;0.001384772;-0.029479729;-0.001309912;-0.009654421;0.00096596;-0.0063721;-0.00093292
E27_3249;1;747.3903905;559.8947907;533465;540132;3755.724456;497.0236201;218.9672458;835.680145;191.2191991;994.0472401;437.9344917;1671.36029;505.8570736;166.4151401;1650.201503;1661.718395;463.9531136;3.816461872;0.641415767;0.944338073;0.475256813;0.993069288;3.581651564;1.445192137;2.275918698;1.766841415;0.987656721;0.927880345;0.720799195;26.44122143;2.599234922;0.473885293;0.277846354;0.016732765;1.57940773;0.970138516;27.44556629;0.639470302;19.15521796;414.1202149;1.55074814;1.926786723;1.57940773;0.506038594;0.471255741;0.83375287;0.510515055;0.004523324;0.094217187;0.003077451;0.031091726;0.000636458;0.017194681;3.10E-06;0.004290898;0.004641231;0.000610792;-0.00317499;0.002348897;-0.004126332;0.001295956;-0.000358924;0.018217009;-0.000690856;0.00857516;-0.004148144;0.004730477;-0.002767296;-0.341422177;0.010458622;-0.021452569;-0.009748096;0.001426991;-0.00292614;-0.001080768;-0.004405644
E27_3250;1;781.1728671;611.5154121;629229;629946;3991.388453;535.8944877;227.0508192;891.9494356;207.6894704;1071.788975;454.1016385;1783.898871;545.5685235;180.7197089;1777.45886;1783.472419;485.0359358;3.928413201;0.613619488;0.943542936;0.496330086;0.996628174;3.676990275;1.374774865;2.245558838;1.759477079;0.998861807;0.936314799;0.728038443;25.31857524;2.580267968;0.495039624;0.327723438;0.019011783;1.929306071;0.927061213;14.22551512;0.596144133;22.49983294;494.1464915;1.44814092;1.885273956;1.929306071;0.544313222;0.371237462;0.759440172;0.513047328;0.001546241;0.099034921;-0.000975809;0.032818605;-4.41E-05;0.016118311;-0.000631361;-0.002272617;0.01037769;-0.001731109;0.00304777;-0.000998574;0.000546541;-0.000622362;0.015068451;-0.001252056;-0.003586014;0.002721183;0.000602278;0.001380838;-0.000431059;-0.345616309;-0.003934015;-0.026524537;-0.002614678;-0.007979723;-0.002996809;-0.004626521;-0.001091701
E27_3251;1;857.9503231;563.946329;431122;432977;3607.131527;465.9893525;154.1877992;822.0090464;200.4945103;931.978705;308.3755983;1644.018093;487.5304548;140.1593439;1617.687856;1618.490371;364.1779885;5.331219791;0.571094564;0.957784124;0.416376387;0.999504158;4.444228983;1.367173486;2.22980689;1.819331765;0.995715708;0.927771143;0.774989092;30.1803152;2.324200058;0.414941696;0.224542708;0.019307356;2.071841415;0.926808908;15.15364461;0.605145307;19.20786222;369.6508539;1.456577287;1.877927651;2.071841415;0.547621606;0.38726313;0.770922377;0.578765263;0.004146649;0.101630795;0.005587064;0.032823309;0.003532535;0.015908772;0.001409167;0.008749912;0.004636026;0.009237578;0.00066226;0.007668837;-0.000536618;0.005867706;-0.048336516;0.006243212;-0.013855045;-0.000232088;-0.002297056;-0.001118709;-0.002500509;-0.290828002;0.019959386;-0.031601902;0.006726382;-0.007623865;-0.000429036;-0.004639859;-0.000895606
E27_3252;1;712.6309311;607.1340176;342144;375253.5;3696.996534;464.0588489;93.85729619;851.3428938;218.3376328;928.1176978;187.7145924;1702.685788;499.907317;114.4501499;1641.592519;1649.941024;309.4173054;9.070609621;0.567582131;0.973439892;0.314572465;0.99494012;5.332413525;1.49212117;2.252079301;1.886840441;0.911767645;0.549629706;0.812467657;39.94745888;2.125418523;0.313182309;0.1782;0.056210695;0.987575767;0.937780869;8.936270965;0.741738415;8.364694551;82.1578672;1.195290175;1.432921689;0.987575767;0.417299099;0.441682279;0.745834259;0.620128174;0.005208019;0.09808944;-0.00027079;0.031164523;-0.000177897;0.014507875;0.000636565;-0.006476047;0.002481554;-0.007198446;-0.000541181;-0.007656413;-0.000721558;-0.006560548;0.07888854;-0.009831404;0.028913315;-0.002150299;0.010935444;-0.002319624;0.00473908;-0.21737625;-0.009367974;-0.030570793;0.002690681;-0.011326534;0.001856846;-0.004524536;0.001145653
